"Currency","Position","Probability","Odds","Meets Criterion","File"
EURUSD,short,0.5124447094288818,2.6363636363636362,true,eurusd-2017-266-07.json
EURUSD,short,0.5150427307718346,3,true,usdjpy-2017-277-04.json
EURUSD,short,0.5163142561179569,2.066666666666667,true,audusd-2017-270-08.json
EURUSD,short,0.5164499648831,2.4285714285714284,true,usdchf-2017-253-08.json
EURUSD,short,0.5173212296686936,2.125,true,gbpusd-2017-280-01.json
EURUSD,short,0.5180555418073706,1.8888888888888888,false,eurusd-2017-277-03.json
EURUSD,short,0.5194633993403083,1.9333333333333333,true,eurusd-2017-273-07.json
EURUSD,short,0.5278523443699754,2.1875,true,usdchf-2017-271-05.json
EURUSD,short,0.5279690644734694,2.3076923076923075,true,usdcad-2017-265-04.json
EURUSD,short,0.5279885779722122,1.8823529411764706,false,usdjpy-2017-264-12.json
EURUSD,short,0.5311105273631364,2,true,eurusd-2017-278-02.json
EURUSD,short,0.5365361463121504,3,true,nzdusd-2017-272-05.json
EURUSD,short,0.5381809249347304,3,true,usdchf-2017-258-04.json
EURUSD,short,0.5385769123323098,1.6842105263157894,false,usdjpy-2017-254-03.json
EURUSD,short,0.5389558139333626,2.1333333333333333,true,nzdusd-2017-260-05.json
